state,year,first_name,last_name,party,sex,died,status,win_margin,region,population,election_age,death_age,lived_after
Tennessee,1970,John,Hooker,Democrat,Male,2016-01-24,Challenger,-6.104867050340097,South,3936975,40.199863107460644,85.41820670773443,45.21834360027378
Tennessee,1974,L.,Blanton,Democrat,Male,1996-11-22,Challenger,11.756853627821371,South,4201621,44.57221081451061,66.62012320328542,22.04791238877481
Tennessee,1978,Jake,Butcher,Democrat,Male,2017-07-19,Challenger,-11.680250773121521,South,4461639,42.49418206707735,81.19644079397673,38.70225872689939
Tennessee,1986,Ned,Mcwherter,Democrat,Male,2011-04-04,Challenger,8.5246820175348,South,4738708,56.05749486652977,80.46817248459959,24.410677618069816
Tennessee,1990,Ned,Mcwherter,Democrat,Male,2011-04-04,Incumbent,24.867410251183728,South,4894492,60.05749486652977,80.46817248459959,20.410677618069816
Tennessee,1998,John,Hooker,Democrat,Male,2016-01-24,Challenger,-39.90955631221135,South,5570045,68.19986310746064,85.41820670773443,17.218343600273784
Texas,1946,Beauford,Jester,Democrat,Male,1949-07-11,Challenger,82.42956407873616,South,7199000,53.80971937029432,56.49007529089665,2.6803559206023273
Texas,1946,Eugene,Nolte,Republican,Male,1982-04-23,Challenger,-82.42956407873616,South,7199000,45.25119780971937,80.71457905544148,35.46338124572211
Texas,1948,Beauford,Jester,Democrat,Male,1949-07-11,Incumbent,70.47186197265387,South,7626000,55.81108829568789,56.49007529089665,0.6789869952087612
Texas,1950,Allan,Shivers,Democrat,Male,1985-01-14,Incumbent,80.45232820321365,South,7776000,43.08555783709788,77.27857631759069,34.19301848049281
Texas,1952,Allan,Shivers,Democrat,Male,1985-01-14,Incumbent,100,South,8314000,45.086926762491444,77.27857631759069,32.19164955509925
Texas,1954,Allan,Shivers,Democrat,Male,1985-01-14,Incumbent,79.18661227931355,South,8382000,47.08555783709788,77.27857631759069,30.193018480492814
Texas,1956,Price,Daniel,Democrat,Male,1988-08-25,Challenger,68.18475488208415,South,8830000,46.072553045859,77.8754277891855,31.802874743326488
Texas,1958,Price,Daniel,Democrat,Male,1988-08-25,Incumbent,76.15154859827177,South,9252000,48.07118412046543,77.8754277891855,29.804243668720055
Texas,1958,Edwin,Mayer,Republican,Male,1963-03-26,Challenger,-76.15154859827177,South,9252000,62.25872689938399,66.64476386036961,4.386036960985626
Texas,1960,Price,Daniel,Democrat,Male,1988-08-25,Incumbent,45.53178141375329,South,9624000,50.072553045859,77.8754277891855,27.802874743326488
Texas,1960,William,Steger,Republican,Male,2006-06-04,Challenger,-45.53178141375329,South,9624000,40.205338809034906,85.782340862423,45.57700205338809
Texas,1962,John,Connally,Democrat,Male,1993-06-15,Challenger,8.451078414991478,South,10053000,45.686516084873375,76.29568788501027,30.60917180013689
Texas,1962,Jack,Cox,Republican,Male,1990-04-27,Challenger,-8.451078414991478,South,10053000,41.210130047912386,68.68446269678303,27.474332648870636
Texas,1964,John,Connally,Democrat,Male,1993-06-15,Incumbent,47.88869164722689,South,10270000,47.68788501026694,76.29568788501027,28.607802874743328
Texas,1964,Jack,Crichton,Republican,Male,2007-12-10,Challenger,-47.88869164722689,South,10270000,48.054757015742645,91.14852840520192,43.09377138945928
Texas,1966,John,Connally,Democrat,Male,1993-06-15,Incumbent,47.63230127594906,South,10492000,49.686516084873375,76.29568788501027,26.60917180013689
Texas,1966,T.,Kennerly,Republican,Male,2000-07-01,Challenger,-47.63230127594906,South,10492000,63.34839151266256,97.00205338809035,33.65366187542779
Texas,1970,Paul,Eggers,Republican,Male,2013-06-21,Challenger,-7.157948322917129,South,11236772,51.54551676933607,94.17111567419576,42.625598904859686
Texas,1970,Preston,Smith,Democrat,Male,2003-10-18,Incumbent,7.157948322917129,South,11236772,58.6611909650924,91.61122518822724,32.95003422313484
Texas,1972,Dolph,Briscoe,Democrat,Male,2010-06-27,Challenger,3.1519523682809165,South,11758760,49.53867214236824,87.17864476386038,37.63997262149213
Texas,1972,Henry,Grover,Republican,Male,2005-11-28,Challenger,-3.1519523682809165,South,11758760,45.59890485968515,78.6611909650924,33.06228610540725
Texas,1974,Dolph,Briscoe,Democrat,Male,2010-06-27,Incumbent,32.76222536166144,South,12267865,51.53730321697468,87.17864476386038,35.6413415468857
Texas,1978,William,Clements,Republican,Male,2011-05-29,Challenger,0.717197162859911,South,13497726,61.56331279945243,94.1245722108145,32.56125941136208
Texas,1978,John,Hill,Democrat,Male,2007-07-09,Challenger,-0.717197162859911,South,13497726,55.07460643394935,83.74811772758385,28.673511293634498
Texas,1982,William,Clements,Republican,Male,2011-05-29,Incumbent,-7.330820116397746,South,15331408,65.56331279945243,94.1245722108145,28.56125941136208
Texas,1982,Mark,White,Democrat,Male,2017-08-05,Challenger,7.330820116397746,South,15331408,42.63655030800821,77.38535249828884,34.74880219028063
Texas,1986,William,Clements,Republican,Male,2011-05-29,Challenger,6.746443950994234,South,16561103,69.56331279945243,94.1245722108145,24.56125941136208
Texas,1986,Mark,White,Democrat,Male,2017-08-05,Incumbent,-6.746443950994234,South,16561103,46.63655030800821,77.38535249828884,30.748802190280628
Texas,1990,Ann,Richards,Democrat,Female,2006-09-13,Challenger,2.65036310926115,South,17056755,57.177275838466805,73.0321697467488,15.854893908282
Texas,1994,Ann,Richards,Democrat,Female,2006-09-13,Incumbent,-7.648167709954528,South,18564062,61.177275838466805,73.0321697467488,11.854893908282
Utah,1948,J.,Lee,Republican,Male,1996-10-20,Challenger,9.97538781460517,West,653000,49.82614647501711,97.782340862423,47.95619438740589
Utah,1948,Herbert,Maw,Democrat,Male,1990-11-17,Incumbent,-9.97538781460517,West,653000,55.65229295003422,97.68377823408625,42.03148528405202
Utah,1952,Earl,Glade,Democrat,Male,1966-09-12,Challenger,-10.170153553206553,West,724000,66.92402464065708,80.77481177275838,13.850787132101301
Utah,1952,J.,Lee,Republican,Male,1996-10-20,Incumbent,10.170153553206553,West,724000,53.82614647501711,97.782340862423,43.95619438740589
Utah,1956,George,Clyde,Republican,Male,1972-04-02,Challenger,6.653918250783136,West,809000,58.29158110882957,73.6974674880219,15.405886379192333
Utah,1956,L.,Romney,Democrat,Male,2000-04-10,Challenger,-6.653918250783136,West,809000,42.3025325119781,85.73032169746749,43.42778918548939
Utah,1960,William,Barlocker,Democrat,Male,1982-05-21,Challenger,-5.324249170231155,West,900000,39.279945242984255,60.818617385352496,21.53867214236824
Utah,1960,George,Clyde,Republican,Male,1972-04-02,Incumbent,5.324249170231155,West,900000,62.29158110882957,73.6974674880219,11.405886379192333
Utah,1964,Mitchell,Melich,Republican,Male,1999-06-12,Challenger,-13.974930697842595,West,978000,52.761122518822724,87.35934291581108,34.59822039698837
Utah,1964,Calvin,Rampton,Democrat,Male,2007-09-16,Challenger,13.974930697842595,West,978000,50.997946611909654,93.8590006844627,42.861054072553046
Utah,1968,Carl,Buehner,Republican,Male,1974-11-11,Challenger,-37.42268628922691,West,1029000,69.85626283367556,75.87132101300479,6.015058179329227
Utah,1968,Calvin,Rampton,Democrat,Male,2007-09-16,Incumbent,37.42268628922691,West,1029000,54.997946611909654,93.8590006844627,38.861054072553046
Utah,1972,Calvin,Rampton,Democrat,Male,2007-09-16,Incumbent,39.36408456764342,West,1134601,58.997946611909654,93.8590006844627,34.861054072553046
Utah,1972,Nicholas,Strike,Republican,Male,1996-12-30,Challenger,-39.36408456764342,West,1134601,56.120465434633815,80.27104722792608,24.150581793292265
Utah,1976,Scott,Matheson,Democrat,Male,1990-10-07,Challenger,6.1806242470207025,West,1272365,47.82477754962355,61.74401095140315,13.919233401779604
Utah,1976,Vernon,Romney,Republican,Male,2013-07-13,Challenger,-6.1806242470207025,West,1272365,52.525667351129364,89.21013004791239,36.68446269678302
Utah,1980,Scott,Matheson,Democrat,Male,1990-10-07,Incumbent,10.776635338849168,West,1472595,51.82477754962355,61.74401095140315,9.919233401779604
Utah,1984,Norman,Bangerter,Republican,Male,2015-04-14,Challenger,12.131909393571874,West,1622342,51.83572895277207,82.27241615331964,30.43668720054757
Utah,1984,Wayne,Owens,Democrat,Male,2002-12-18,Challenger,-12.131909393571874,West,1622342,47.51266255989049,65.6290212183436,18.116358658453116
Utah,1988,Norman,Bangerter,Republican,Male,2015-04-14,Incumbent,2.1854396870825425,West,1689372,55.83572895277207,82.27241615331964,26.43668720054757
Utah,2000,Bill,Orton,Democrat,Male,2009-04-18,Challenger,-13.772870425914817,West,2244502,52.120465434633815,60.56947296372348,8.449007529089664
Vermont,1946,Ernest,Gibson,Republican,Male,1969-11-04,Challenger,60.81451108485649,Northeast,342000,45.667351129363446,68.66529774127311,22.99794661190965
Vermont,1948,Ernest,Gibson,Republican,Male,1969-11-04,Incumbent,44.011601740261035,Northeast,359000,47.66872005475702,68.66529774127311,20.996577686516083
Vermont,1950,Lee,Emerson,Republican,Male,1976-05-21,Challenger,48.98671134470176,Northeast,379000,51.87679671457906,77.41820670773443,25.541409993155373
Vermont,1952,Lee,Emerson,Republican,Male,1976-05-21,Incumbent,13.214200550621797,Northeast,375000,53.87816563997262,77.41820670773443,23.540041067761805
Vermont,1952,Robert,Larrow,Democrat,Male,1991-08-02,Challenger,-13.214200550621797,Northeast,375000,36.525667351129364,75.26351813826146,38.7378507871321
Vermont,1954,E.,Branon,Democrat,Male,1962-08-19,Challenger,-4.569149494454749,Northeast,377000,63.12662559890486,70.91307323750856,7.786447638603696
Vermont,1954,Joseph,Johnson,Republican,Male,1986-10-25,Challenger,4.569149494454749,Northeast,377000,61.18275154004107,93.15263518138262,31.969883641341546
Vermont,1956,E.,Branon,Democrat,Male,1962-08-19,Challenger,-14.927925409137899,Northeast,377000,65.12799452429843,70.91307323750856,5.7850787132101305
Vermont,1956,Joseph,Johnson,Republican,Male,1986-10-25,Incumbent,14.927925409137899,Northeast,377000,63.18412046543463,93.15263518138262,29.968514715947983
Vermont,1958,Bernard,Leddy,Democrat,Male,1972-01-09,Challenger,-0.5811275005051542,Northeast,380000,48.63518138261465,61.81245722108145,13.177275838466803
Vermont,1958,Robert,Stafford,Republican,Male,2006-12-23,Challenger,0.5811275005051542,Northeast,380000,45.242984257357975,93.37440109514031,48.13141683778234
Vermont,1960,F.,Keyser,Republican,Male,2015-03-07,Challenger,12.821353938863787,Northeast,389000,33.22108145106092,87.55373032169747,54.332648870636554
Vermont,1960,Russell,Niquette,Democrat,Male,1995-08-02,Challenger,-12.821353938863787,Northeast,389000,53.24572210814511,87.9835728952772,34.7378507871321
Vermont,1962,Philip,Hoff,Democrat,Male,2018-04-26,Challenger,1.1102143010097336,Northeast,393000,38.351813826146476,93.82340862422998,55.4715947980835
Vermont,1962,F.,Keyser,Republican,Male,2015-03-07,Incumbent,-1.1102143010097336,Northeast,393000,35.219712525667354,87.55373032169747,52.33401779603012
Vermont,1964,Ralph,Foote,Republican,Male,2003-07-16,Challenger,-29.86533647609128,Northeast,399000,41.78781656399726,80.47912388774812,38.691307323750856
Vermont,1964,Philip,Hoff,Democrat,Male,2018-04-26,Incumbent,29.86533647609128,Northeast,399000,40.35318275154004,93.82340862422998,53.47022587268994
Vermont,1966,Philip,Hoff,Democrat,Male,2018-04-26,Incumbent,15.480821455308785,Northeast,413000,42.351813826146476,93.82340862422998,51.4715947980835
Vermont,1966,Richard,Snelling,Republican,Male,1991-08-13,Challenger,-15.480821455308785,Northeast,413000,39.71252566735113,64.48186173853524,24.76933607118412
Vermont,1968,John,Daley,Democrat,Male,2000-06-15,Challenger,-11.010102891774238,Northeast,430000,45.37713894592745,76.98562628336755,31.60848733744011
Vermont,1968,Deane,Davis,Republican,Male,1990-12-08,Challenger,11.010102891774238,Northeast,430000,67.99452429842573,90.08350444900753,22.088980150581794
Vermont,1970,Deane,Davis,Republican,Male,1990-12-08,Incumbent,13.962185476199778,Northeast,446323,69.99315537303217,90.08350444900753,20.09034907597536
Vermont,1974,Walter,Kennedy,Republican,Male,1997-01-22,Challenger,-19.6009407253172,Northeast,473138,54.48870636550308,76.70362765229295,22.21492128678987
Vermont,1976,Richard,Snelling,Republican,Male,1991-08-13,Challenger,13.754655360110007,Northeast,485144,49.713894592744694,64.48186173853524,14.767967145790555
Vermont,1978,Edwin,Granai,Democrat,Male,2014-11-17,Challenger,-29.585705642989147,Northeast,498284,47.22245037645448,83.25530458590006,36.03285420944559
Vermont,1978,Richard,Snelling,Republican,Male,1991-08-13,Incumbent,29.585705642989147,Northeast,498284,51.71252566735113,64.48186173853524,12.76933607118412
Vermont,1980,Richard,Snelling,Republican,Male,1991-08-13,Incumbent,22.86531865677594,Northeast,512524,53.713894592744694,64.48186173853524,10.767967145790555
Vermont,1982,Richard,Snelling,Republican,Male,1991-08-13,Incumbent,11.173994806125194,Northeast,519108,55.71252566735113,64.48186173853524,8.76933607118412
Vermont,1990,Richard,Snelling,Republican,Male,1991-08-13,Challenger,5.906864996301863,Northeast,564798,63.71252566735113,64.48186173853524,0.7693360711841205
Virginia,1945,S.,Landreth,Republican,Male,1977-10-07,Challenger,-36.40198857600718,South,3566000,60.60780287474333,92.5284052019165,31.920602327173167
Virginia,1945,William,Tuck,Democrat,Male,1983-06-09,Challenger,36.40198857600718,South,3566000,49.100616016427104,86.69130732375086,37.59069130732375
Virginia,1949,John,Battle,Democrat,Male,1972-04-09,Challenger,43.9241635282342,South,3292000,59.318275154004105,81.74401095140315,22.425735797399042
Virginia,1953,Ted,Dalton,Republican,Male,1989-10-30,Challenger,-10.642757222306159,South,3557000,52.42436687200548,88.40793976728268,35.983572895277206
Virginia,1953,Thomas,Stanley,Democrat,Male,1970-07-10,Challenger,10.642757222306159,South,3557000,63.304585900068446,79.98083504449008,16.67624914442163
Virginia,1957,J.,Almond,Democrat,Male,1986-04-15,Challenger,26.824414362165385,South,3844000,59.389459274469544,87.8302532511978,28.44079397672827
Virginia,1957,Ted,Dalton,Republican,Male,1989-10-30,Challenger,-26.824414362165385,South,3844000,56.42436687200548,88.40793976728268,31.983572895277206
Virginia,1961,Albertis,Harrison,Democrat,Male,1995-01-23,Challenger,27.709493240844978,South,4095000,54.81724845995893,88.03285420944559,33.215605749486656
Virginia,1961,H.,Pearson,Republican,Male,2010-03-26,Challenger,-27.709493240844978,South,4095000,31.34839151266256,79.73442847364818,48.38603696098563
Virginia,1969,William,Battle,Democrat,Male,2008-05-31,Challenger,-7.269308158703673,South,4614000,49.073237508555785,87.6413415468857,38.56810403832991
Virginia,1973,Mills,Godwin,Republican,Male,1999-01-30,Challenger,1.4463213089922675,South,4906648,58.96235455167693,84.19712525667352,25.234770704996578
Virginia,1973,Henry,Howell,Third party,Male,1997-07-07,Challenger,-1.4463213089922675,South,4906648,53.16632443531827,76.83504449007529,23.668720054757017
Virginia,1977,Henry,Howell,Democrat,Male,1997-07-07,Challenger,-12.73418715304674,South,5205706,57.16632443531827,76.83504449007529,19.668720054757017
Washington,1948,Arthur,Langlie,Republican,Male,1966-07-24,Challenger,3.351475620312101,West,2255000,48.28199863107461,65.99589322381931,17.713894592744694
Washington,1948,Monrad,Wallgren,Democrat,Male,1961-09-18,Incumbent,-3.351475620312101,West,2255000,57.5523613963039,70.42026009582477,12.867898699520875
Washington,1952,Arthur,Langlie,Republican,Male,1966-07-24,Incumbent,5.298763000731583,West,2448000,52.28199863107461,65.99589322381931,13.713894592744696
Washington,1952,Hugh,Mitchell,Democrat,Male,1996-06-10,Challenger,-5.298763000731583,West,2448000,45.62628336755647,89.22108145106091,43.59479808350445
Washington,1956,Emmett,Anderson,Republican,Male,1969-03-20,Challenger,-9.666664888594909,West,2668000,66.79808350444901,79.16769336071184,12.369609856262834
Washington,1956,Albert,Rosellini,Democrat,Male,2011-10-10,Challenger,9.666664888594909,West,2668000,46.789869952087614,101.71663244353182,54.926762491444215
Washington,1960,Lloyd,Andrews,Republican,Male,2014-10-07,Challenger,-1.4812094097631245,West,2855000,40.19438740588638,94.11362080766598,53.9192334017796
Washington,1960,Albert,Rosellini,Democrat,Male,2011-10-10,Incumbent,1.4812094097631245,West,2855000,50.789869952087614,101.71663244353182,50.926762491444215
Washington,1964,Albert,Rosellini,Democrat,Male,2011-10-10,Incumbent,-11.923772099638192,West,2961000,54.789869952087614,101.71663244353182,46.926762491444215
Washington,1968,John,O'connell,Democrat,Male,1998-03-24,Challenger,-10.54693331438667,West,3270000,49.51950718685831,78.89938398357289,29.37987679671458
Washington,1972,Albert,Rosellini,Democrat,Male,2011-10-10,Challenger,-8.503247879121155,West,3446815,62.789869952087614,101.71663244353182,38.926762491444215
Washington,1976,Dixy,Ray,Democrat,Female,1994-01-02,Challenger,8.931255616912637,West,3690561,62.17385352498289,79.33196440793976,17.15811088295688
Washington,1976,John,Spellman,Republican,Male,2018-01-16,Challenger,-8.931255616912637,West,3690561,49.85352498288843,91.04996577686516,41.19644079397673
Washington,1980,John,Spellman,Republican,Male,2018-01-16,Challenger,13.361288026548095,West,4154678,53.85352498288843,91.04996577686516,37.19644079397673
Washington,1984,Booth,Gardner,Democrat,Male,2013-03-15,Challenger,6.61725040987578,West,4343657,48.20807665982204,76.56399726214921,28.355920602327174
Washington,1984,John,Spellman,Republican,Male,2018-01-16,Incumbent,-6.61725040987578,West,4343657,57.85352498288843,91.04996577686516,33.19644079397673
Washington,1988,Booth,Gardner,Democrat,Male,2013-03-15,Incumbent,24.42583159148959,West,4639894,52.20807665982204,76.56399726214921,24.355920602327174
Washington,1992,Mike,Lowry,Democrat,Male,2017-05-01,Challenger,4.32053118851934,West,5160757,53.66461327857632,78.1492128678987,24.484599589322382
Washington,1996,Ellen,Craswell,Republican,Female,2008-04-05,Challenger,-15.91190104737084,West,5569753,64.44900752908967,75.86310746064339,11.41409993155373
West Virginia,1948,Herbert,Boreman,Republican,Male,1982-03-26,Challenger,-14.24925884793005,South,1899000,51.121149897330596,84.50650239561944,33.385352498288846
West Virginia,1948,Okey,Patteson,Democrat,Male,1989-07-03,Challenger,14.24925884793005,South,1899000,50.1409993155373,90.79808350444901,40.6570841889117
West Virginia,1952,Rush,Holt,Republican,Male,1955-02-08,Challenger,-3.0898771369034606,South,1957000,47.38124572210815,49.63997262149213,2.2587268993839835
West Virginia,1952,William,Marland,Democrat,Male,1965-11-26,Challenger,3.0898771369034606,South,1957000,34.614647501711154,47.671457905544145,13.05681040383299
West Virginia,1956,Robert,Mollohan,Democrat,Male,1999-08-03,Challenger,-7.751861187857983,South,1857000,47.13210130047912,89.87268993839835,42.74058863791923
West Virginia,1956,Cecil,Underwood,Republican,Male,2008-11-24,Challenger,7.751861187857983,South,1857000,34.001368925393564,86.05338809034907,52.05201916495551
West Virginia,1960,W.,Barron,Democrat,Male,2002-11-12,Challenger,7.987479152063031,South,1853000,48.91170431211499,90.92950034223135,42.01779603011636
West Virginia,1964,Hulett,Smith,Democrat,Male,2012-01-15,Challenger,9.823201645485184,South,1797000,46.04243668720055,93.23477070499658,47.19233401779603
West Virginia,1964,Cecil,Underwood,Republican,Male,2008-11-24,Challenger,-9.823201645485184,South,1797000,42.001368925393564,86.05338809034907,44.05201916495551
West Virginia,1968,Arch,Moore,Republican,Male,2015-01-07,Challenger,1.7187720560062942,South,1763000,45.55783709787816,91.72895277207392,46.171115674195754
West Virginia,1968,James,Sprouse,Democrat,Male,2004-07-03,Challenger,-1.7187720560062942,South,1763000,44.92539356605065,80.58316221765914,35.657768651608485
West Virginia,1972,Arch,Moore,Republican,Male,2015-01-07,Incumbent,9.473975143326882,South,1796910,49.55783709787816,91.72895277207392,42.171115674195754
West Virginia,1976,Cecil,Underwood,Republican,Male,2008-11-24,Challenger,-32.33842535052952,South,1877440,54.001368925393564,86.05338809034907,32.05201916495551
West Virginia,1980,Arch,Moore,Republican,Male,2015-01-07,Challenger,-8.743436300488561,South,1951349,57.55783709787816,91.72895277207392,34.171115674195754
West Virginia,1984,Arch,Moore,Republican,Male,2015-01-07,Challenger,6.523515782829982,South,1927696,61.55783709787816,91.72895277207392,30.171115674195757
West Virginia,1984,Clyde,See,Democrat,Male,2017-04-06,Challenger,-6.523515782829982,South,1927696,43.044490075290895,75.46064339493498,32.41615331964408
West Virginia,1988,Arch,Moore,Republican,Male,2015-01-07,Incumbent,-17.74172443360689,South,1830213,65.55783709787816,91.72895277207392,26.171115674195757
West Virginia,1996,Cecil,Underwood,Republican,Male,2008-11-24,Challenger,5.984441236601633,South,1822808,74.00136892539356,86.05338809034907,12.05201916495551
West Virginia,2000,Cecil,Underwood,Republican,Male,2008-11-24,Incumbent,-2.995808151591433,South,1807021,78.00136892539356,86.05338809034907,8.05201916495551
Wisconsin,1946,Walter,Goodland,Republican,Male,1947-03-12,Incumbent,20.950655780582593,Midwest,3168000,83.86858316221766,84.21629021218344,0.34770704996577684
Wisconsin,1946,Daniel,Hoan,Democrat,Male,1961-06-11,Challenger,-20.950655780582593,Midwest,3168000,65.64818617385353,80.24640657084188,14.598220396988363
Wisconsin,1948,Oscar,Rennebohm,Republican,Male,1968-10-15,Incumbent,10.161533165612518,Midwest,3314000,59.44695414099932,79.38945927446954,19.942505133470227
Wisconsin,1948,Carl,Thompson,Democrat,Male,2002-09-19,Challenger,-10.161533165612518,Midwest,3314000,34.64476386036961,88.51471594798083,53.869952087611225
Wisconsin,1950,Walter,Kohler,Republican,Male,1976-03-21,Challenger,7.102765064970896,Midwest,3438000,46.587268993839835,71.96167008898016,25.374401095140314
Wisconsin,1950,Carl,Thompson,Democrat,Male,2002-09-19,Challenger,-7.102765064970896,Midwest,3438000,36.643394934976044,88.51471594798083,51.87132101300479
Wisconsin,1952,Walter,Kohler,Republican,Male,1976-03-21,Incumbent,25.283873831094063,Midwest,3469000,48.5886379192334,71.96167008898016,23.37303216974675
Wisconsin,1952,William,Proxmire,Democrat,Male,2005-12-15,Challenger,-25.283873831094063,Midwest,3469000,36.98562628336756,90.09445585215606,53.1088295687885
Wisconsin,1954,Walter,Kohler,Republican,Male,1976-03-21,Incumbent,3.0608390490143904,Midwest,3608000,50.587268993839835,71.96167008898016,21.374401095140314
Wisconsin,1954,William,Proxmire,Democrat,Male,2005-12-15,Challenger,-3.0608390490143904,Midwest,3608000,38.98425735797399,90.09445585215606,51.110198494182065
Wisconsin,1956,William,Proxmire,Democrat,Male,2005-12-15,Challenger,-3.778148981764076,Midwest,3742000,40.98562628336756,90.09445585215606,49.1088295687885
Wisconsin,1956,Vernon,Thomson,Republican,Male,1988-04-02,Challenger,3.778148981764076,Midwest,3742000,51.00068446269678,82.40657084188912,31.405886379192335
Wisconsin,1958,Gaylord,Nelson,Democrat,Male,2005-07-03,Challenger,7.3212252652023295,Midwest,3843000,42.42026009582478,89.07871321013005,46.65845311430527
Wisconsin,1958,Vernon,Thomson,Republican,Male,1988-04-02,Incumbent,-7.3212252652023295,Midwest,3843000,52.99931553730322,82.40657084188912,29.4072553045859
Wisconsin,1960,Philip,Kuehn,Republican,Male,1993-07-01,Challenger,-3.110259254822509,Midwest,3962000,41.34976043805612,74.00136892539356,32.65160848733744
Wisconsin,1960,Gaylord,Nelson,Democrat,Male,2005-07-03,Incumbent,3.110259254822509,Midwest,3962000,44.421629021218344,89.07871321013005,44.6570841889117
Wisconsin,1962,Philip,Kuehn,Republican,Male,1993-07-01,Challenger,-0.9465355847499808,Midwest,4049000,43.34839151266256,74.00136892539356,30.652977412731005
Wisconsin,1962,John,Reynolds,Democrat,Male,2002-01-06,Challenger,0.9465355847499808,Midwest,4049000,41.58795345653662,80.75838466803559,39.17043121149897
Wisconsin,1964,Warren,Knowles,Republican,Male,1993-05-01,Challenger,1.1139566171784665,Midwest,4165000,56.2135523613963,84.69815195071868,28.484599589322382
Wisconsin,1964,John,Reynolds,Democrat,Male,2002-01-06,Incumbent,-1.1139566171784665,Midwest,4165000,43.58932238193019,80.75838466803559,37.16906228610541
Wisconsin,1966,Warren,Knowles,Republican,Male,1993-05-01,Incumbent,7.447273189112842,Midwest,4274000,58.21218343600274,84.69815195071868,26.48596851471595
Wisconsin,1966,Patrick,Lucey,Democrat,Male,2014-05-10,Challenger,-7.447273189112842,Midwest,4274000,48.62696783025325,96.13689253935661,47.50992470910335
Wisconsin,1968,Warren,Knowles,Republican,Male,1993-05-01,Incumbent,6.076531420908566,Midwest,4345000,60.2135523613963,84.69815195071868,24.484599589322382
Wisconsin,1968,Bronson,Lafollette,Democrat,Male,2018-03-15,Challenger,-6.076531420908566,Midwest,4345000,32.75838466803559,82.11362080766598,49.35523613963039
Wisconsin,1970,Patrick,Lucey,Democrat,Male,2014-05-10,Challenger,9.450346350918842,Midwest,4425944,52.62696783025325,96.13689253935661,43.50992470910335
Wisconsin,1970,Jack,Olson,Republican,Male,2003-07-03,Challenger,-9.450346350918842,Midwest,4425944,50.18480492813142,82.84188911704312,32.6570841889117
Wisconsin,1974,William,Dyke,Republican,Male,2016-03-10,Challenger,-11.675255854770775,Midwest,4538173,44.53114305270363,85.8754277891855,41.34428473648186
Wisconsin,1974,Patrick,Lucey,Democrat,Male,2014-05-10,Incumbent,11.675255854770775,Midwest,4538173,56.62696783025325,96.13689253935661,39.50992470910335
Wisconsin,1978,Lee,Dreyfus,Republican,Male,2008-01-02,Challenger,9.547349464952966,Midwest,4631944,52.37782340862423,81.53593429158111,29.15811088295688
Wisconsin,1982,Terry,Kohler,Republican,Male,2016-09-20,Challenger,-15.001699099156859,Midwest,4728862,48.479123887748116,82.35455167693361,33.87542778918549
Wisconsin,1998,Ed,Garvey,Democrat,Male,2017-02-22,Challenger,-21.314745994978196,Midwest,5297672,58.548939082819984,76.84873374401096,18.299794661190965
Wyoming,1946,Lester,Hunt,Democrat,Male,1954-06-19,Incumbent,5.761311813946627,West,253000,54.32443531827516,61.94387405886379,7.619438740588638
Wyoming,1946,Earl,Wright,Republican,Male,1962-12-01,Challenger,-5.761311813946627,West,253000,57.11430527036276,73.1854893908282,16.071184120465436
Wyoming,1950,Frank,Barrett,Republican,Male,1962-05-30,Challenger,12.296950257325257,West,290000,57.98220396988364,69.54688569472964,11.564681724845997
Wyoming,1950,John,Mcintyre,Democrat,Male,1974-11-30,Challenger,-12.296950257325257,West,290000,45.883641341546884,69.95208761122518,24.0684462696783
Wyoming,1954,William,Jack,Democrat,Male,1970-04-14,Challenger,-0.997864283278588,West,293000,62.666666666666664,78.10540725530458,15.43874058863792
Wyoming,1954,Milward,Simpson,Republican,Male,1993-06-10,Challenger,0.997864283278588,West,293000,56.97741273100616,95.5728952772074,38.59548254620123
Wyoming,1958,John,Hickey,Democrat,Male,1970-09-22,Challenger,2.4005652764090115,West,315000,47.20602327173169,59.08555783709788,11.879534565366187
Wyoming,1958,Milward,Simpson,Republican,Male,1993-06-10,Incumbent,-2.4005652764090115,West,315000,60.97741273100616,95.5728952772074,34.59548254620123
Wyoming,1962,Jack,Gage,Democrat,Male,1970-03-14,Incumbent,-8.947915618606842,West,333000,63.80835044490075,71.16221765913758,7.353867214236824
Wyoming,1962,Clifford,Hansen,Republican,Male,2009-10-20,Challenger,8.947915618606842,West,333000,50.053388090349074,97.01026694045174,46.95687885010267
Wyoming,1966,Stanley,Hathaway,Republican,Male,2005-10-04,Challenger,8.583389177070153,West,323000,42.29705681040383,81.21013004791239,38.913073237508556
Wyoming,1970,Stanley,Hathaway,Republican,Male,2005-10-04,Incumbent,25.572270563264745,West,333795,46.29705681040383,81.21013004791239,34.913073237508556
Wyoming,1974,Ed,Herschler,Democrat,Male,1990-02-05,Challenger,11.758291402489363,West,364548,56.02464065708419,71.27720739219713,15.252566735112936
Wyoming,1974,Dick,Jones,Republican,Male,2008-08-20,Challenger,-11.758291402489363,West,364548,64.16700889801506,97.95756331279945,33.790554414784395
Wyoming,1978,Ed,Herschler,Democrat,Male,1990-02-05,Incumbent,1.7278853213343268,West,430897,60.02464065708419,71.27720739219713,11.252566735112936
